Date,Indicador,Valor
13/1/2018,Lluvia,0
14/1/2018,Lluvia,0
15/1/2018,Lluvia,0
16/1/2018,Lluvia,0.76
17/1/2018,Lluvia,0
18/1/2018,Lluvia,0
19/1/2018,Lluvia,0
20/1/2018,Lluvia,0
21/1/2018,Lluvia,0
22/1/2018,Lluvia,0
23/1/2018,Lluvia,0
24/1/2018,Lluvia,0
25/1/2018,Lluvia,1.77
26/1/2018,Lluvia,0
27/1/2018,Lluvia,0
28/1/2018,Lluvia,0
29/1/2018,Lluvia,0.76
30/1/2018,Lluvia,1.01
31/1/2018,Lluvia,0
1/2/2018,Lluvia,0.25
2/2/2018,Lluvia,0
3/2/2018,Lluvia,0
4/2/2018,Lluvia,0
5/2/2018,Lluvia,0
6/2/2018,Lluvia,0
7/2/2018,Lluvia,0
8/2/2018,Lluvia,0.51
9/2/2018,Lluvia,0
10/2/2018,Lluvia,0
11/2/2018,Lluvia,0
12/2/2018,Lluvia,2.03
13/2/2018,Lluvia,0
14/2/2018,Lluvia,0
15/2/2018,Lluvia,0
16/2/2018,Lluvia,0
17/2/2018,Lluvia,0
18/2/2018,Lluvia,0
19/2/2018,Lluvia,0.51
20/2/2018,Lluvia,0
21/2/2018,Lluvia,0
22/2/2018,Lluvia,0
23/2/2018,Lluvia,0
24/2/2018,Lluvia,0
25/2/2018,Lluvia,0
26/2/2018,Lluvia,0
27/2/2018,Lluvia,0
28/2/2018,Lluvia,0
1/3/2018,Lluvia,0
2/3/2018,Lluvia,0
3/3/2018,Lluvia,0
4/3/2018,Lluvia,0
5/3/2018,Lluvia,0
6/3/2018,Lluvia,0
7/3/2018,Lluvia,0
8/3/2018,Lluvia,0
9/3/2018,Lluvia,0
10/3/2018,Lluvia,0
11/3/2018,Lluvia,0
12/3/2018,Lluvia,0
13/3/2018,Lluvia,0
14/3/2018,Lluvia,0
15/3/2018,Lluvia,0
16/3/2018,Lluvia,0
17/3/2018,Lluvia,0
18/3/2018,Lluvia,0
19/3/2018,Lluvia,0
20/3/2018,Lluvia,0
21/3/2018,Lluvia,0
22/3/2018,Lluvia,0
23/3/2018,Lluvia,0
24/3/2018,Lluvia,0
25/3/2018,Lluvia,0
26/3/2018,Lluvia,0
27/3/2018,Lluvia,0
28/3/2018,Lluvia,0
29/3/2018,Lluvia,0
30/3/2018,Lluvia,0
31/3/2018,Lluvia,0
1/4/2018,Lluvia,0
2/4/2018,Lluvia,0
3/4/2018,Lluvia,0
4/4/2018,Lluvia,0
5/4/2018,Lluvia,0
6/4/2018,Lluvia,0
7/4/2018,Lluvia,
8/4/2018,Lluvia,0
9/4/2018,Lluvia,0.25
10/4/2018,Lluvia,0
11/4/2018,Lluvia,0
12/4/2018,Lluvia,0
13/4/2018,Lluvia,0
14/4/2018,Lluvia,0
15/4/2018,Lluvia,0
16/4/2018,Lluvia,0
17/4/2018,Lluvia,0
18/4/2018,Lluvia,0
19/4/2018,Lluvia,0
20/4/2018,Lluvia,0
21/4/2018,Lluvia,0
22/4/2018,Lluvia,0
23/4/2018,Lluvia,0
24/4/2018,Lluvia,0
25/4/2018,Lluvia,0
26/4/2018,Lluvia,0
27/4/2018,Lluvia,0
28/4/2018,Lluvia,0
29/4/2018,Lluvia,0
30/4/2018,Lluvia,0
1/5/2018,Lluvia,0
2/5/2018,Lluvia,0
3/5/2018,Lluvia,0
4/5/2018,Lluvia,0
5/5/2018,Lluvia,0
6/5/2018,Lluvia,0
7/5/2018,Lluvia,20.32
8/5/2018,Lluvia,0.25
9/5/2018,Lluvia,14.73
10/5/2018,Lluvia,0
11/5/2018,Lluvia,0
12/5/2018,Lluvia,0.25
13/5/2018,Lluvia,0
14/5/2018,Lluvia,0
15/5/2018,Lluvia,0
16/5/2018,Lluvia,23.11
17/5/2018,Lluvia,11.93
18/5/2018,Lluvia,0.5
19/5/2018,Lluvia,0
20/5/2018,Lluvia,8.89
21/5/2018,Lluvia,21.07
22/5/2018,Lluvia,45.45
23/5/2018,Lluvia,100.07
24/5/2018,Lluvia,0.25
25/5/2018,Lluvia,38.6
26/5/2018,Lluvia,20.07
27/5/2018,Lluvia,18.01
28/5/2018,Lluvia,15.99
29/5/2018,Lluvia,5.84
30/5/2018,Lluvia,26.66
31/5/2018,Lluvia,0.25
1/6/2018,Lluvia,0
2/6/2018,Lluvia,20.83
3/6/2018,Lluvia,0.5
4/6/2018,Lluvia,0
5/6/2018,Lluvia,0.51
6/6/2018,Lluvia,0.25
7/6/2018,Lluvia,3.81
8/6/2018,Lluvia,0
9/6/2018,Lluvia,0
10/6/2018,Lluvia,41.91
11/6/2018,Lluvia,21.33
12/6/2018,Lluvia,1.27
13/6/2018,Lluvia,13.71
14/6/2018,Lluvia,4.82
15/6/2018,Lluvia,14.47
16/6/2018,Lluvia,0.25
17/6/2018,Lluvia,0.25
18/6/2018,Lluvia,0
19/6/2018,Lluvia,17.28
20/6/2018,Lluvia,25.9
21/6/2018,Lluvia,19.31
22/6/2018,Lluvia,0.25
23/6/2018,Lluvia,40.89
24/6/2018,Lluvia,6.09
25/6/2018,Lluvia,0
26/6/2018,Lluvia,7.11
27/6/2018,Lluvia,0.25
28/6/2018,Lluvia,0
29/6/2018,Lluvia,0
30/6/2018,Lluvia,0.25
1/7/2018,Lluvia,0
2/7/2018,Lluvia,1.77
3/7/2018,Lluvia,0
4/7/2018,Lluvia,0
5/7/2018,Lluvia,0.5
6/7/2018,Lluvia,0
7/7/2018,Lluvia,0.25
8/7/2018,Lluvia,0
9/7/2018,Lluvia,0
10/7/2018,Lluvia,0
11/7/2018,Lluvia,0
12/7/2018,Lluvia,0
13/7/2018,Lluvia,0
14/7/2018,Lluvia,1.02
15/7/2018,Lluvia,8.37
16/7/2018,Lluvia,4.82
17/7/2018,Lluvia,0
18/7/2018,Lluvia,0
19/7/2018,Lluvia,0
20/7/2018,Lluvia,0
21/7/2018,Lluvia,0
22/7/2018,Lluvia,0.25
23/7/2018,Lluvia,0
24/7/2018,Lluvia,0
25/7/2018,Lluvia,2.03
26/7/2018,Lluvia,0
27/7/2018,Lluvia,1.02
28/7/2018,Lluvia,3.3
29/7/2018,Lluvia,0
30/7/2018,Lluvia,0.25
31/7/2018,Lluvia,2.8
1/8/2018,Lluvia,0.25
2/8/2018,Lluvia,0.75
3/8/2018,Lluvia,0.75
4/8/2018,Lluvia,0.5
5/8/2018,Lluvia,0
6/8/2018,Lluvia,0
7/8/2018,Lluvia,8.63
8/8/2018,Lluvia,0
9/8/2018,Lluvia,1.27
10/8/2018,Lluvia,1.52
11/8/2018,Lluvia,0
12/8/2018,Lluvia,0
13/8/2018,Lluvia,0.25
14/8/2018,Lluvia,0
15/8/2018,Lluvia,0
16/8/2018,Lluvia,8.89
17/8/2018,Lluvia,0
18/8/2018,Lluvia,0
19/8/2018,Lluvia,0
20/8/2018,Lluvia,0
21/8/2018,Lluvia,1.26
22/8/2018,Lluvia,0
23/8/2018,Lluvia,0.5
24/8/2018,Lluvia,0
25/8/2018,Lluvia,0
26/8/2018,Lluvia,0
27/8/2018,Lluvia,0
28/8/2018,Lluvia,0
29/8/2018,Lluvia,0
30/8/2018,Lluvia,0
31/8/2018,Lluvia,0
1/9/2018,Lluvia,0.25
2/9/2018,Lluvia,0.25
3/9/2018,Lluvia,0
4/9/2018,Lluvia,0
5/9/2018,Lluvia,0
6/9/2018,Lluvia,31.75
7/9/2018,Lluvia,5.32
8/9/2018,Lluvia,21.58
9/9/2018,Lluvia,2.28
10/9/2018,Lluvia,32.25
11/9/2018,Lluvia,20.58
12/9/2018,Lluvia,6.1
13/9/2018,Lluvia,0.25
14/9/2018,Lluvia,1.01
15/9/2018,Lluvia,2.8
16/9/2018,Lluvia,17.77
17/9/2018,Lluvia,0.25
18/9/2018,Lluvia,6.09
19/9/2018,Lluvia,0
20/9/2018,Lluvia,0.51
21/9/2018,Lluvia,0.25
22/9/2018,Lluvia,3.3
23/9/2018,Lluvia,0
24/9/2018,Lluvia,0
25/9/2018,Lluvia,1.52
26/9/2018,Lluvia,0
27/9/2018,Lluvia,0
28/9/2018,Lluvia,6.61
29/9/2018,Lluvia,0.25
30/9/2018,Lluvia,18.29
1/10/2018,Lluvia,52.81
2/10/2018,Lluvia,25.91
3/10/2018,Lluvia,0.76
4/10/2018,Lluvia,12.96
5/10/2018,Lluvia,74.15
6/10/2018,Lluvia,0
7/10/2018,Lluvia,0
8/10/2018,Lluvia,0.51
9/10/2018,Lluvia,1.52
10/10/2018,Lluvia,0.25
11/10/2018,Lluvia,4.06
12/10/2018,Lluvia,52.84
13/10/2018,Lluvia,8.88
14/10/2018,Lluvia,15.22
15/10/2018,Lluvia,13.45
16/10/2018,Lluvia,91.44
17/10/2018,Lluvia,38.34
18/10/2018,Lluvia,10.16
19/10/2018,Lluvia,0
20/10/2018,Lluvia,0.25
21/10/2018,Lluvia,0
22/10/2018,Lluvia,0
23/10/2018,Lluvia,0
24/10/2018,Lluvia,0
25/10/2018,Lluvia,0
26/10/2018,Lluvia,0
27/10/2018,Lluvia,0.76
28/10/2018,Lluvia,6.09
29/10/2018,Lluvia,0
30/10/2018,Lluvia,0
31/10/2018,Lluvia,0
1/11/2018,Lluvia,0
2/11/2018,Lluvia,4.82
3/11/2018,Lluvia,0.25
4/11/2018,Lluvia,19.29
5/11/2018,Lluvia,7.11
6/11/2018,Lluvia,0.25
7/11/2018,Lluvia,2.29
8/11/2018,Lluvia,0.5
9/11/2018,Lluvia,0
10/11/2018,Lluvia,0
11/11/2018,Lluvia,0
12/11/2018,Lluvia,0
13/11/2018,Lluvia,0
14/11/2018,Lluvia,0
15/11/2018,Lluvia,0.25
16/11/2018,Lluvia,0
17/11/2018,Lluvia,0
18/11/2018,Lluvia,0
19/11/2018,Lluvia,0
20/11/2018,Lluvia,0
21/11/2018,Lluvia,0
22/11/2018,Lluvia,0.25
23/11/2018,Lluvia,0
24/11/2018,Lluvia,0
25/11/2018,Lluvia,0
26/11/2018,Lluvia,0
27/11/2018,Lluvia,0
28/11/2018,Lluvia,0
29/11/2018,Lluvia,0
30/11/2018,Lluvia,0
1/12/2018,Lluvia,0
2/12/2018,Lluvia,0
3/12/2018,Lluvia,0
4/12/2018,Lluvia,0
5/12/2018,Lluvia,0
6/12/2018,Lluvia,0
7/12/2018,Lluvia,0
8/12/2018,Lluvia,0
9/12/2018,Lluvia,0
10/12/2018,Lluvia,0
11/12/2018,Lluvia,0
12/12/2018,Lluvia,0
13/12/2018,Lluvia,0
14/12/2018,Lluvia,0
15/12/2018,Lluvia,0
16/12/2018,Lluvia,0
17/12/2018,Lluvia,0
18/12/2018,Lluvia,0
19/12/2018,Lluvia,0
20/12/2018,Lluvia,0
21/12/2018,Lluvia,0
22/12/2018,Lluvia,0
23/12/2018,Lluvia,0
24/12/2018,Lluvia,0
25/12/2018,Lluvia,0
26/12/2018,Lluvia,0
27/12/2018,Lluvia,0
28/12/2018,Lluvia,0
29/12/2018,Lluvia,0
30/12/2018,Lluvia,0
31/12/2018,Lluvia,0
1/1/2019,Lluvia,0
2/1/2019,Lluvia,0
3/1/2019,Lluvia,0
4/1/2019,Lluvia,6.34
5/1/2019,Lluvia,0
6/1/2019,Lluvia,0
7/1/2019,Lluvia,0
8/1/2019,Lluvia,0
9/1/2019,Lluvia,0
10/1/2019,Lluvia,0
11/1/2019,Lluvia,0
12/1/2019,Lluvia,0
13/1/2019,Lluvia,0
14/1/2019,Lluvia,0
15/1/2019,Lluvia,0
16/1/2019,Lluvia,0
17/1/2019,Lluvia,0
18/1/2019,Lluvia,0
19/1/2019,Lluvia,0
20/1/2019,Lluvia,0
21/1/2019,Lluvia,0
22/1/2019,Lluvia,0
23/1/2019,Lluvia,0
24/1/2019,Lluvia,0
25/1/2019,Lluvia,0
26/1/2019,Lluvia,0
27/1/2019,Lluvia,0
28/1/2019,Lluvia,0
29/1/2019,Lluvia,0
30/1/2019,Lluvia,0
31/1/2019,Lluvia,0
1/2/2019,Lluvia,0
2/2/2019,Lluvia,0
3/2/2019,Lluvia,0
4/2/2019,Lluvia,0
5/2/2019,Lluvia,0
6/2/2019,Lluvia,0
7/2/2019,Lluvia,0
8/2/2019,Lluvia,0
9/2/2019,Lluvia,0
10/2/2019,Lluvia,0
11/2/2019,Lluvia,0
12/2/2019,Lluvia,0
13/2/2019,Lluvia,0
14/2/2019,Lluvia,0
15/2/2019,Lluvia,0
16/2/2019,Lluvia,0
17/2/2019,Lluvia,0
18/2/2019,Lluvia,0
19/2/2019,Lluvia,0
20/2/2019,Lluvia,0
21/2/2019,Lluvia,0
22/2/2019,Lluvia,0
23/2/2019,Lluvia,0
24/2/2019,Lluvia,0
25/2/2019,Lluvia,0
26/2/2019,Lluvia,0
27/2/2019,Lluvia,0
28/2/2019,Lluvia,0
1/3/2019,Lluvia,0
2/3/2019,Lluvia,0
3/3/2019,Lluvia,0
4/3/2019,Lluvia,0
5/3/2019,Lluvia,0
6/3/2019,Lluvia,0
7/3/2019,Lluvia,0
8/3/2019,Lluvia,0
9/3/2019,Lluvia,0
10/3/2019,Lluvia,0
11/3/2019,Lluvia,0
12/3/2019,Lluvia,0
13/3/2019,Lluvia,0
14/3/2019,Lluvia,0
15/3/2019,Lluvia,0
16/3/2019,Lluvia,0
17/3/2019,Lluvia,0
18/3/2019,Lluvia,0
19/3/2019,Lluvia,0
20/3/2019,Lluvia,0
21/3/2019,Lluvia,0
22/3/2019,Lluvia,0
23/3/2019,Lluvia,0
24/3/2019,Lluvia,0
25/3/2019,Lluvia,0
26/3/2019,Lluvia,0
27/3/2019,Lluvia,0
28/3/2019,Lluvia,0
29/3/2019,Lluvia,0
30/3/2019,Lluvia,0
31/3/2019,Lluvia,0
1/1/2015,Irradiacion,228.58
2/1/2015,Irradiacion,231.17
3/1/2015,Irradiacion,244.17
4/1/2015,Irradiacion,182.38
5/1/2015,Irradiacion,246
6/1/2015,Irradiacion,189.46
7/1/2015,Irradiacion,246.92
8/1/2015,Irradiacion,247.04
9/1/2015,Irradiacion,246.42
10/1/2015,Irradiacion,245.08
11/1/2015,Irradiacion,233.25
12/1/2015,Irradiacion,243.21
13/1/2015,Irradiacion,191.63
14/1/2015,Irradiacion,251.67
15/1/2015,Irradiacion,242.13
16/1/2015,Irradiacion,201.79
17/1/2015,Irradiacion,220.04
18/1/2015,Irradiacion,246.67
19/1/2015,Irradiacion,230.83
20/1/2015,Irradiacion,182.58
21/1/2015,Irradiacion,244.67
22/1/2015,Irradiacion,153.79
23/1/2015,Irradiacion,249.21
24/1/2015,Irradiacion,255.42
25/1/2015,Irradiacion,254.63
26/1/2015,Irradiacion,260.96
27/1/2015,Irradiacion,257.83
28/1/2015,Irradiacion,257.04
29/1/2015,Irradiacion,255.79
30/1/2015,Irradiacion,256.54
31/1/2015,Irradiacion,258.13
1/2/2015,Irradiacion,247.32
2/2/2015,Irradiacion,269.87
3/2/2015,Irradiacion,258.17
4/2/2015,Irradiacion,254
5/2/2015,Irradiacion,257.71
6/2/2015,Irradiacion,248.92
7/2/2015,Irradiacion,245.5
8/2/2015,Irradiacion,230.25
9/2/2015,Irradiacion,238.46
10/2/2015,Irradiacion,256.29
11/2/2015,Irradiacion,261.92
12/2/2015,Irradiacion,255.33
13/2/2015,Irradiacion,261.21
14/2/2015,Irradiacion,266.54
15/2/2015,Irradiacion,265.29
16/2/2015,Irradiacion,263
17/2/2015,Irradiacion,250.42
18/2/2015,Irradiacion,267.5
19/2/2015,Irradiacion,271.5
20/2/2015,Irradiacion,266.79
21/2/2015,Irradiacion,266.63
22/2/2015,Irradiacion,272.67
23/2/2015,Irradiacion,237.21
24/2/2015,Irradiacion,272.92
25/2/2015,Irradiacion,273.71
26/2/2015,Irradiacion,177.41
27/2/2015,Irradiacion,271.33
28/2/2015,Irradiacion,253.88
1/3/2015,Irradiacion,174.46
2/3/2015,Irradiacion,276.71
3/3/2015,Irradiacion,281.54
4/3/2015,Irradiacion,276.3
5/3/2015,Irradiacion,273.67
6/3/2015,Irradiacion,273.5
7/3/2015,Irradiacion,274.17
8/3/2015,Irradiacion,275.79
9/3/2015,Irradiacion,275.83
10/3/2015,Irradiacion,266
11/3/2015,Irradiacion,274.17
12/3/2015,Irradiacion,279.04
13/3/2015,Irradiacion,282.29
14/3/2015,Irradiacion,257.63
15/3/2015,Irradiacion,268.88
16/3/2015,Irradiacion,280.58
17/3/2015,Irradiacion,276.83
18/3/2015,Irradiacion,170.13
19/3/2015,Irradiacion,279.58
20/3/2015,Irradiacion,290.58
21/3/2015,Irradiacion,291.96
22/3/2015,Irradiacion,288.38
23/3/2015,Irradiacion,262
24/3/2015,Irradiacion,297.08
25/3/2015,Irradiacion,297.33
26/3/2015,Irradiacion,313.79
27/3/2015,Irradiacion,284.17
28/3/2015,Irradiacion,294.5
29/3/2015,Irradiacion,290.67
30/3/2015,Irradiacion,181.21
31/3/2015,Irradiacion,272.21
1/4/2015,Irradiacion,295.88
2/4/2015,Irradiacion,298.83
3/4/2015,Irradiacion,298.54
4/4/2015,Irradiacion,296.25
5/4/2015,Irradiacion,298.67
6/4/2015,Irradiacion,299.21
7/4/2015,Irradiacion,300.17
8/4/2015,Irradiacion,292.67
9/4/2015,Irradiacion,298.63
10/4/2015,Irradiacion,296.5
11/4/2015,Irradiacion,202.38
12/4/2015,Irradiacion,272.88
13/4/2015,Irradiacion,296.54
14/4/2015,Irradiacion,277.54
15/4/2015,Irradiacion,187
16/4/2015,Irradiacion,289
17/4/2015,Irradiacion,283.83
18/4/2015,Irradiacion,292.38
19/4/2015,Irradiacion,247.13
20/4/2015,Irradiacion,260.08
21/4/2015,Irradiacion,256.42
22/4/2015,Irradiacion,284.08
23/4/2015,Irradiacion,240.79
24/4/2015,Irradiacion,294.71
25/4/2015,Irradiacion,209.92
26/4/2015,Irradiacion,259.46
27/4/2015,Irradiacion,262.21
28/4/2015,Irradiacion,243.63
29/4/2015,Irradiacion,175.42
30/4/2015,Irradiacion,128.54
1/5/2015,Irradiacion,231.88
2/5/2015,Irradiacion,281.33
3/5/2015,Irradiacion,280.54
4/5/2015,Irradiacion,251.58
5/5/2015,Irradiacion,268.71
6/5/2015,Irradiacion,230.08
7/5/2015,Irradiacion,275.67
8/5/2015,Irradiacion,290.42
9/5/2015,Irradiacion,273.58
10/5/2015,Irradiacion,287.29
11/5/2015,Irradiacion,286.83
12/5/2015,Irradiacion,277.79
13/5/2015,Irradiacion,256.13
14/5/2015,Irradiacion,279.67
15/5/2015,Irradiacion,188.38
16/5/2015,Irradiacion,227.5
17/5/2015,Irradiacion,255.67
18/5/2015,Irradiacion,255.42
19/5/2015,Irradiacion,199.83
20/5/2015,Irradiacion,201.46
21/5/2015,Irradiacion,257.71
22/5/2015,Irradiacion,282.83
23/5/2015,Irradiacion,285.04
24/5/2015,Irradiacion,162.88
25/5/2015,Irradiacion,263.33
26/5/2015,Irradiacion,243.63
27/5/2015,Irradiacion,251.67
28/5/2015,Irradiacion,268.25
29/5/2015,Irradiacion,268.33
30/5/2015,Irradiacion,261.96
31/5/2015,Irradiacion,244.13
1/6/2015,Irradiacion,266.79
2/6/2015,Irradiacion,209.25
3/6/2015,Irradiacion,135.67
4/6/2015,Irradiacion,153.96
5/6/2015,Irradiacion,158.67
6/6/2015,Irradiacion,150.96
7/6/2015,Irradiacion,197.29
8/6/2015,Irradiacion,110.96
9/6/2015,Irradiacion,192.13
10/6/2015,Irradiacion,139.79
11/6/2015,Irradiacion,161.75
12/6/2015,Irradiacion,206.04
13/6/2015,Irradiacion,205.88
14/6/2015,Irradiacion,274
15/6/2015,Irradiacion,277.08
16/6/2015,Irradiacion,274.21
17/6/2015,Irradiacion,251.46
18/6/2015,Irradiacion,175.83
19/6/2015,Irradiacion,213.63
20/6/2015,Irradiacion,258.17
21/6/2015,Irradiacion,137.17
22/6/2015,Irradiacion,287.42
23/6/2015,Irradiacion,247.54
24/6/2015,Irradiacion,283.58
25/6/2015,Irradiacion,286.67
26/6/2015,Irradiacion,286.21
27/6/2015,Irradiacion,260.17
28/6/2015,Irradiacion,232.67
29/6/2015,Irradiacion,172.54
30/6/2015,Irradiacion,237.42
1/7/2015,Irradiacion,287.63
2/7/2015,Irradiacion,290.75
3/7/2015,Irradiacion,284.83
4/7/2015,Irradiacion,278.63
5/7/2015,Irradiacion,264.79
6/7/2015,Irradiacion,251.42
7/7/2015,Irradiacion,134.04
8/7/2015,Irradiacion,186.54
9/7/2015,Irradiacion,159.92
10/7/2015,Irradiacion,188.88
11/7/2015,Irradiacion,158.79
12/7/2015,Irradiacion,138.21
13/7/2015,Irradiacion,175.71
14/7/2015,Irradiacion,149
15/7/2015,Irradiacion,288.33
16/7/2015,Irradiacion,260.71
17/7/2015,Irradiacion,233.38
18/7/2015,Irradiacion,164.25
19/7/2015,Irradiacion,222.54
20/7/2015,Irradiacion,247.92
21/7/2015,Irradiacion,255.21
22/7/2015,Irradiacion,214.21
23/7/2015,Irradiacion,111.13
24/7/2015,Irradiacion,217.38
25/7/2015,Irradiacion,281.92
26/7/2015,Irradiacion,287.13
27/7/2015,Irradiacion,249.92
28/7/2015,Irradiacion,241.83
29/7/2015,Irradiacion,160.17
30/7/2015,Irradiacion,240.21
31/7/2015,Irradiacion,263.92
1/8/2015,Irradiacion,219.96
2/8/2015,Irradiacion,297.13
3/8/2015,Irradiacion,278.33
4/8/2015,Irradiacion,289.83
5/8/2015,Irradiacion,288.21
6/8/2015,Irradiacion,253.75
7/8/2015,Irradiacion,288.92
8/8/2015,Irradiacion,230.21
9/8/2015,Irradiacion,258.08
10/8/2015,Irradiacion,160.29
11/8/2015,Irradiacion,221.33
12/8/2015,Irradiacion,199.63
13/8/2015,Irradiacion,280.42
14/8/2015,Irradiacion,245.88
15/8/2015,Irradiacion,172.5
16/8/2015,Irradiacion,159.67
17/8/2015,Irradiacion,224.08
18/8/2015,Irradiacion,193.42
19/8/2015,Irradiacion,273.63
20/8/2015,Irradiacion,263.71
21/8/2015,Irradiacion,218
22/8/2015,Irradiacion,226.38
23/8/2015,Irradiacion,255.96
24/8/2015,Irradiacion,270.42
25/8/2015,Irradiacion,255.96
26/8/2015,Irradiacion,272.29
27/8/2015,Irradiacion,217.79
28/8/2015,Irradiacion,235.96
29/8/2015,Irradiacion,290.17
30/8/2015,Irradiacion,202.29
31/8/2015,Irradiacion,133.5
1/9/2015,Irradiacion,210.83
2/9/2015,Irradiacion,191.96
3/9/2015,Irradiacion,217.92
4/9/2015,Irradiacion,187.67
5/9/2015,Irradiacion,295.17
6/9/2015,Irradiacion,201.25
7/9/2015,Irradiacion,253.79
8/9/2015,Irradiacion,213
9/9/2015,Irradiacion,258.92
10/9/2015,Irradiacion,108.67
11/9/2015,Irradiacion,171.29
12/9/2015,Irradiacion,144.92
13/9/2015,Irradiacion,218.33
14/9/2015,Irradiacion,243.08
15/9/2015,Irradiacion,244.5
16/9/2015,Irradiacion,277.75
17/9/2015,Irradiacion,268.5
18/9/2015,Irradiacion,183.29
19/9/2015,Irradiacion,188.25
20/9/2015,Irradiacion,270.13
21/9/2015,Irradiacion,236.29
22/9/2015,Irradiacion,189.92
23/9/2015,Irradiacion,116.79
24/9/2015,Irradiacion,198.67
25/9/2015,Irradiacion,202.71
26/9/2015,Irradiacion,179.67
27/9/2015,Irradiacion,178.42
28/9/2015,Irradiacion,195.25
29/9/2015,Irradiacion,258.63
30/9/2015,Irradiacion,195.58
1/10/2015,Irradiacion,255.58
2/10/2015,Irradiacion,202.25
3/10/2015,Irradiacion,209.04
4/10/2015,Irradiacion,244.63
5/10/2015,Irradiacion,255.96
6/10/2015,Irradiacion,190.38
7/10/2015,Irradiacion,216.67
8/10/2015,Irradiacion,266.83
9/10/2015,Irradiacion,174.33
10/10/2015,Irradiacion,233.29
11/10/2015,Irradiacion,204.42
12/10/2015,Irradiacion,136.21
13/10/2015,Irradiacion,229.67
14/10/2015,Irradiacion,207.33
15/10/2015,Irradiacion,220.58
16/10/2015,Irradiacion,250.46
17/10/2015,Irradiacion,198.75
18/10/2015,Irradiacion,215.79
19/10/2015,Irradiacion,177.63
20/10/2015,Irradiacion,125.33
21/10/2015,Irradiacion,142.42
22/10/2015,Irradiacion,257.88
23/10/2015,Irradiacion,214.92
24/10/2015,Irradiacion,148.33
25/10/2015,Irradiacion,198.83
26/10/2015,Irradiacion,217.88
27/10/2015,Irradiacion,194.54
28/10/2015,Irradiacion,210.79
29/10/2015,Irradiacion,236.13
30/10/2015,Irradiacion,212.29
31/10/2015,Irradiacion,242.71
1/11/2015,Irradiacion,189.67
2/11/2015,Irradiacion,176.92
3/11/2015,Irradiacion,226.04
4/11/2015,Irradiacion,210.88
5/11/2015,Irradiacion,141.96
6/11/2015,Irradiacion,229.83
7/11/2015,Irradiacion,229.25
8/11/2015,Irradiacion,206.75
9/11/2015,Irradiacion,244.75
10/11/2015,Irradiacion,207.38
11/11/2015,Irradiacion,187.46
12/11/2015,Irradiacion,204.88
13/11/2015,Irradiacion,194.75
14/11/2015,Irradiacion,214.46
15/11/2015,Irradiacion,207.88
16/11/2015,Irradiacion,195.25
17/11/2015,Irradiacion,124.96
18/11/2015,Irradiacion,220.33
19/11/2015,Irradiacion,173.88
20/11/2015,Irradiacion,129.17
21/11/2015,Irradiacion,190.33
22/11/2015,Irradiacion,120.71
23/11/2015,Irradiacion,221.29
24/11/2015,Irradiacion,220.5
25/11/2015,Irradiacion,234.42
26/11/2015,Irradiacion,213.46
27/11/2015,Irradiacion,233.71
28/11/2015,Irradiacion,236.54
29/11/2015,Irradiacion,237.33
30/11/2015,Irradiacion,236.42
1/12/2015,Irradiacion,237.29
2/12/2015,Irradiacion,236.75
3/12/2015,Irradiacion,231.21
4/12/2015,Irradiacion,236.13
5/12/2015,Irradiacion,125.29
6/12/2015,Irradiacion,178.75
7/12/2015,Irradiacion,226.58
8/12/2015,Irradiacion,225.88
9/12/2015,Irradiacion,223.08
10/12/2015,Irradiacion,209.79
11/12/2015,Irradiacion,216.79
12/12/2015,Irradiacion,217.13
13/12/2015,Irradiacion,218.54
14/12/2015,Irradiacion,213.17
15/12/2015,Irradiacion,214.13
16/12/2015,Irradiacion,220.67
17/12/2015,Irradiacion,223.75
18/12/2015,Irradiacion,226.33
19/12/2015,Irradiacion,222.25
20/12/2015,Irradiacion,197.08
21/12/2015,Irradiacion,219
22/12/2015,Irradiacion,221.96
23/12/2015,Irradiacion,204.92
24/12/2015,Irradiacion,215.5
25/12/2015,Irradiacion,218.67
26/12/2015,Irradiacion,220.96
27/12/2015,Irradiacion,219.38
28/12/2015,Irradiacion,219.25
29/12/2015,Irradiacion,220.21
30/12/2015,Irradiacion,219.92
31/12/2015,Irradiacion,222.79
1/1/2016,Irradiacion,224.71
2/1/2016,Irradiacion,226.17
3/1/2016,Irradiacion,224.67
4/1/2016,Irradiacion,225.54
5/1/2016,Irradiacion,225.96
6/1/2016,Irradiacion,222.17
7/1/2016,Irradiacion,226.13
8/1/2016,Irradiacion,228.58
9/1/2016,Irradiacion,230.88
10/1/2016,Irradiacion,235.33
11/1/2016,Irradiacion,240.13
12/1/2016,Irradiacion,231
13/1/2016,Irradiacion,229.17
14/1/2016,Irradiacion,215.21
15/1/2016,Irradiacion,236.04
16/1/2016,Irradiacion,236.29
17/1/2016,Irradiacion,236.63
18/1/2016,Irradiacion,232.25
19/1/2016,Irradiacion,230.83
20/1/2016,Irradiacion,235.21
21/1/2016,Irradiacion,234.21
22/1/2016,Irradiacion,237.46
23/1/2016,Irradiacion,233.38
24/1/2016,Irradiacion,234.63
25/1/2016,Irradiacion,239.33
26/1/2016,Irradiacion,239.71
27/1/2016,Irradiacion,245.75
28/1/2016,Irradiacion,244.5
29/1/2016,Irradiacion,239.71
30/1/2016,Irradiacion,243.67
